# s	beta_x	beta_y	alpha_x	alpha_y	D_x	D_y	D_px	D_py	orbit_x	orbit_px	orbit_y	orbit_py
0.300000	1732725998560465649664.000000	1622316710749490905088.000000	2959849579079308288.000000	-10254495223831867392.000000	28781528901.105141	0.000000	-206255608.162557	0.000000	-102650825.670560	52007587.922026	0.000000	0.000000
0.601250	173272599856046549822527262164364023562240.000000	162231671074949097277581903431306886250496.000000	295984957907930800765994329248727302144.000000	-1025449522383186653966727306424388419584.000000	287815289011051397120.000000	0.000000	-2062556081625570048.000000	0.000000	-1026508256705598848.000000	520075879220260800.000000	0.000000	0.000000
0.898573	17327259985604652860264572325616363497422964431998677548007424.000000	16223167107494911504475400904569934480091713993522074508853248.000000	29598495790793080854676689574729450846296798868682685022208.000000	-102544952238318685886988581416408050590796443521856156205056.000000	2878152890110513976701886660608.000000	0.000000	-20625560816255699792452124672.000000	0.000000	-10265082567055987519594168320.000000	5200758792202607534402437120.000000	0.000000	0.000000
1.339533	1732725998560465323348544596107777319331913771584108400148029324771091178254761984.000000	1622316710749491029529548835074140212793326469040029016281424533147870219108089856.000000	2959849579079307743210286435665457035285745622065254870354750617324343168860160.000000	-10254495223831868333214887859116201431978840907214469297872144429343825371070464.000000	28781528901105140980477397116070993592320.000000	0.000000	-206255608162557002531235291158770876416.000000	0.000000	-102650825670559882278502867386259996672.000000	52007587922026080004775981667682615296.000000	0.000000	0.000000
1.780493	173272599856046543503031992233928570941198969117334663122579151415888111747118768724675420491589091328.000000	162231671074949142545458409364405270381724230286433362307265600139840817127018669047838884400082190336.000000	295984957907930759211356123777240388564154032753858608871705296953582007805992615626324691614957568.000000	-1025449522383186827408778669975821692450312572010739876730698761151037386668041359361255714085404672.000000	287815289011051422251137016619537474744285667524608.000000	0.000000	-2062556081625570130943416640609319865153243578368.000000	0.000000	-1026508256705598892513819611044344352691930005504.000000	520075879220260807553187175326391501972039532544.000000	0.000000	0.000000
2.221453	17327259985604651642316489085788978541448694052011318448458921790872219913104345796229255808287113519693388656166347735040.000000	16223167107494910283894977430521964360810081248611834202083404893964178933569497056818199394558741595320076186849149714432.000000	29598495790793076357777546260915566579321658875730967969200416990621848036333257820343295291645331834248954556851421184.000000	-102544952238318676737362382818194269072269646902130856574877193623920726820451058169601563857873746088667643458934013952.000000	2878152890110514178486700916360984277249773011372133077483520.000000	0.000000	-20625560816255701058489545388857877234990926825118817583104.000000	0.000000	-10265082567055988552256512592879918280578824469896337817600.000000	5200758792202607773668347747996348145368636332837122867200.000000	0.000000	0.000000
2.662413	1732725998560465168754088425089720291162209037355252830029668645649991528664899002473720202179384367226669757131264954717234762101189557354496.000000	1622316710749491421424894643518368649938127476008936197252947167445583613694992972489250212233259175666300585342117528695854284410683964522496.000000	2959849579079307675199361950828251572436561308184763584422773663495355031499525269635350220512793939525257826698696176789278618416557588480.000000	-10254495223831867575364248356579033502500831918655339288416184566796219600594451269589568634222229270924367131346467899180644249004947800064.000000	28781528901105140949743416443581284492868712348354648168895419938504704.000000	0.000000	-206255608162557017200120001691452934980773938923064557198524230402048.000000	0.000000	-102650825670559881344902658553808957997224782386612952353335542808576.000000	52007587922026075698716497065123367290559827551437123431076095590400.000000	0.000000	0.000000
3.108373	173272599856046472830359859140313995919838180695712977839800039140259617306854452370783854890432113147909703871168990200991804264071818084064500656559107166175232.000000	162231671074949104974296992555921422468617118665291398002836266200996430230539131182128002629470842183563073338954761972517395071672559662696712844778999734337536.000000	295984957907930732154404417562145529654845445211899509399550381700125962061736508560082702467096645160812025986631945860110418171112499083925858902414127529984.000000	-1025449522383186665446951334358879856716312082537607733564471833410607293777529632907269097567590942826760345959869508373457579063737931409444354108082775654400.000000	287815289011051419117199284645402689080019622969489794694887658068735819599839232.000000	0.000000	-2062556081625570345645253801203971821118791808682747359351210560051985233477632.000000	0.000000	-1026508256705598913062585337896827355460159934020118730832982860447423009914880.000000	520075879220260794086399372238200193810639280639373068842972746591071245434880.000000	0.000000	0.000000
3.657433	17327259985604648787381860083699580611064485791386991357530839664231076120268811416647064616418037177024354577108278940416689500696399712519967583444101531554298626659075945662513152.000000	16223167107494911278842418494563257552297354073783119485050683824927762079461339126495257204227373733469446088897423583408696195111033597179998409201201295203208863867072282229735424.000000	29598495790793074569566051311108251868987545082982033720146135780262144429530710334759258492284817364586552393461497898662716804109548206057751097036360731764737980126563840032768.000000	-102544952238318678924018097815623343963379458655084530851888726459792482277455868131385427670685779709213257535696738405360075434724403267654707825359051631789416829762345765961728.000000	2878152890110514409967866418915087702001877199760542445611749484813402817918040622434877440.000000	0.000000	-20625560816255703643917263414571669337164632478086271437460162601510916492795222136193024.000000	0.000000	-10265082567055989623521920819483194058094886012859054462559472670335450877815588869111808.000000	5200758792202608174853688650540815560676031385772135792651578608051763531408460103024640.000000	0.000000	0.000000
4.206493	1732725998560465407720785936521864595771223137901976847680035876764020945976412084880339789183069283649086414952082504121287763802861287642752537208006835766218013441251803524581827574947320915386433536.000000	1622316710749491188031043941420755979515386638745999775580940439224802627785566441090509490220316652815111902609903103284580162873344843354077030987354863686693657224243527965158560463290552293959663616.000000	2959849579079307853836498858039856232152205670736434869856094916608748383348238041101492473961405834278018295738235299737117139230377767389260043680400042976222806376166938730181954907968864509755392.000000	-10254495223831866735543641548196959463688456686536876214909066740537195940503678331651712861466727022514335940924290403971530692773023143661123464249207788475207536971443508838554567509035264744882176.000000	28781528901105143549668556153683695081965064626038035911242133086034661803037671338441566872896798720.000000	0.000000	-206255608162557030083493214523766037947221407978525833690549169885951456774800990197088692761264128.000000	0.000000	-102650825670559894995929043612934696142431486920137560346129813010190763272477464499926079031476224.000000	52007587922026085518134782240779399629462531090750492475518581794118192865027874472232408108236800.000000	0.000000	0.000000
