# s	beta_x	beta_y	alpha_x	alpha_y	D_x	D_y	D_px	D_py	orbit_x	orbit_px	orbit_y	orbit_py
0.300000	12.520237	22.924255	-0.037769	-0.072600	2.572071	0.000000	0.017371	0.000000	0.000095	-0.000006	0.000000	0.000000
0.601250	12.550252	22.971976	-0.061865	-0.085810	2.577306	0.000000	0.017371	0.000000	0.000093	-0.000006	0.000000	0.000000
0.898573	12.594110	23.026879	-0.054788	-0.155271	2.582472	0.000000	0.011043	0.000000	0.000091	-0.000007	0.000000	0.000000
1.339533	12.802187	22.909463	-0.418877	0.420531	2.603449	0.000000	0.084179	0.000000	0.000088	-0.000004	0.000000	0.000000
1.780493	13.338556	22.290765	-0.802103	0.977198	2.656855	0.000000	0.158273	0.000000	0.000087	-0.000002	0.000000	0.000000
2.221453	14.227722	21.198937	-1.221976	1.489403	2.743299	0.000000	0.234170	0.000000	0.000087	0.000000	0.000000	0.000000
2.662413	15.510308	19.683655	-1.697677	1.933842	2.863766	0.000000	0.312734	0.000000	0.000087	0.000003	0.000000	0.000000
3.108373	17.267007	17.791405	-2.255472	2.291398	3.021564	0.000000	0.395350	0.000000	0.000089	0.000005	0.000000	0.000000
3.657433	19.515274	15.668742	-1.815038	1.597412	3.213340	0.000000	0.302191	0.000000	0.000091	0.000002	0.000000	0.000000
4.206493	21.206198	14.241582	-1.246397	1.017206	3.352419	0.000000	0.203672	0.000000	0.000091	-0.000001	0.000000	0.000000
4.755553	22.220339	13.408272	-0.589718	0.509454	3.436334	0.000000	0.101540	0.000000	0.000090	-0.000004	0.000000	0.000000
5.304613	22.486063	13.109456	0.108617	0.037990	3.463596	0.000000	-0.002393	0.000000	0.000087	-0.000007	0.000000	0.000000
5.603185	22.460236	13.073167	0.036597	0.049324	3.465583	0.000000	0.006650	0.000000	0.000085	-0.000007	0.000000	0.000000
5.936519	22.440791	13.048804	0.021736	0.023765	3.467802	0.000000	0.006650	0.000000	0.000083	-0.000007	0.000000	0.000000
6.269852	22.431255	13.041480	0.006875	-0.001795	3.470021	0.000000	0.006650	0.000000	0.000080	-0.000007	0.000000	0.000000
6.604435	22.431645	13.051265	-0.008042	-0.027450	3.472248	0.000000	0.006650	0.000000	0.000078	-0.000007	0.000000	0.000000
6.901758	22.440368	13.074367	-0.079892	-0.016111	3.474228	0.000000	0.015722	0.000000	0.000076	-0.000006	0.000000	0.000000
