220  1  1
1
+0.00000000000	+0.01749000000	+0.00000000000
+0.00002333673	+0.01748000000	+0.00000000000
+0.00004667347	+0.01746000000	+0.00000000000
+0.00007001020	+0.01741000000	+0.00000000000
+0.00009334694	+0.01735000000	+0.00000000000
+0.00011668367	+0.01728000000	+0.00000000000
+0.00014002041	+0.01718000000	+0.00000000000
+0.00016335714	+0.01707000000	+0.00000000000
+0.00018669388	+0.01694000000	+0.00000000000
+0.00021003061	+0.01680000000	+0.00000000000
+0.00023336735	+0.01663000000	+0.00000000000
+0.00025670408	+0.01646000000	+0.00000000000
+0.00028004082	+0.01626000000	+0.00000000000
+0.00030337755	+0.01605000000	+0.00000000000
+0.00032671429	+0.01583000000	+0.00000000000
+0.00035005102	+0.01558000000	+0.00000000000
+0.00037338776	+0.01533000000	+0.00000000000
+0.00039672449	+0.01505000000	+0.00000000000
+0.00042006122	+0.01477000000	+0.00000000000
+0.00044339796	+0.01447000000	+0.00000000000
+0.00046673469	+0.01415000000	+0.00000000000
+0.00049007143	+0.01382000000	+0.00000000000
+0.00051340816	+0.01348000000	+0.00000000000
+0.00053674490	+0.01312000000	+0.00000000000
+0.00056008163	+0.01275000000	+0.00000000000
+0.00058341837	+0.01237000000	+0.00000000000
+0.00060675510	+0.01197000000	+0.00000000000
+0.00063009184	+0.01157000000	+0.00000000000
+0.00065342857	+0.01115000000	+0.00000000000
+0.00067676531	+0.01072000000	+0.00000000000
+0.00070010204	+0.01028000000	+0.00000000000
+0.00072343878	+0.00983000000	+0.00000000000
+0.00074677551	+0.00937000000	+0.00000000000
+0.00077011224	+0.00890000000	+0.00000000000
+0.00079344898	+0.00843000000	+0.00000000000
+0.00081678571	+0.00794000000	+0.00000000000
+0.00084012245	+0.00745000000	+0.00000000000
+0.00086345918	+0.00695000000	+0.00000000000
+0.00088679592	+0.00644000000	+0.00000000000
+0.00091013265	+0.00592000000	+0.00000000000
+0.00093346939	+0.00540000000	+0.00000000000
+0.00095680612	+0.00488000000	+0.00000000000
+0.00098014286	+0.00435000000	+0.00000000000
+0.00100347959	+0.00382000000	+0.00000000000
+0.00102681633	+0.00328000000	+0.00000000000
+0.00105015306	+0.00274000000	+0.00000000000
+0.00107348980	+0.00219000000	+0.00000000000
+0.00109682653	+0.00165000000	+0.00000000000
+0.00112016327	+0.00110000000	+0.00000000000
+0.00114350000	+0.00055000000	+0.00000000000
+0.00116683673	+0.00000000000	+0.00000000000
+0.00119017347	+0.00000000000	+0.00000000000
+0.00121351020	+0.00000000000	+0.00000000000
+0.00123684694	+0.00000000000	+0.00000000000
+0.00126018367	+0.00000000000	+0.00000000000
+0.00128352041	+0.00000000000	+0.00000000000
+0.00130685714	+0.00000000000	+0.00000000000
+0.00133019388	+0.00000000000	+0.00000000000
+0.00135353061	+0.00000000000	+0.00000000000
+0.00137686735	+0.00000000000	+0.00000000000
+0.00140020408	+0.00000000000	+0.00000000000
+0.00142354082	+0.00000000000	+0.00000000000
+0.00144687755	+0.00000000000	+0.00000000000
+0.00147021429	+0.00000000000	+0.00000000000
