# Turn	Orbit_Min_x	Orbit_Max_x	Orbit_Min_y	Orbit_Max_y
0	-0.000000	0.000000	0.000000	0.000000
1	-0.037770	0.028753	0.000000	0.000000
2	-0.037763	0.028758	0.000000	0.000000
3	-0.037756	0.028763	0.000000	0.000000
4	-0.037749	0.028769	0.000000	0.000000
5	-0.037742	0.028774	0.000000	0.000000
6	-0.037736	0.028780	0.000000	0.000000
7	-0.037729	0.028785	0.000000	0.000000
8	-0.037722	0.028790	0.000000	0.000000
9	-0.037715	0.028796	0.000000	0.000000
10	-0.037709	0.028801	0.000000	0.000000
11	-0.037698	0.028805	0.000000	0.000000
12	-0.037686	0.028809	0.000000	0.000000
13	-0.037674	0.028813	0.000000	0.000000
14	-0.037662	0.028816	0.000000	0.000000
15	-0.037650	0.028820	0.000000	0.000000
16	-0.037638	0.028823	0.000000	0.000000
17	-0.037626	0.028827	0.000000	0.000000
18	-0.037614	0.028831	0.000000	0.000000
19	-0.037602	0.028834	0.000000	0.000000
20	-0.037590	0.028838	0.000000	0.000000
21	-0.037576	0.028838	0.000000	0.000000
22	-0.037562	0.028838	0.000000	0.000000
23	-0.037547	0.028838	0.000000	0.000000
24	-0.037533	0.028838	0.000000	0.000000
25	-0.037518	0.028838	0.000000	0.000000
26	-0.037504	0.028837	0.000000	0.000000
27	-0.037489	0.028837	0.000000	0.000000
28	-0.037475	0.028837	0.000000	0.000000
29	-0.037460	0.028836	0.000000	0.000000
30	-0.037446	0.028836	0.000000	0.000000
31	-0.037427	0.028834	0.000000	0.000000
32	-0.037408	0.028832	0.000000	0.000000
33	-0.037389	0.028830	0.000000	0.000000
34	-0.037369	0.028828	0.000000	0.000000
35	-0.037350	0.028825	0.000000	0.000000
36	-0.037331	0.028823	0.000000	0.000000
37	-0.037312	0.028821	0.000000	0.000000
38	-0.037292	0.028819	0.000000	0.000000
39	-0.037273	0.028816	0.000000	0.000000
40	-0.037254	0.028814	0.000000	0.000000
41	-0.037233	0.028808	0.000000	0.000000
42	-0.037213	0.028801	0.000000	0.000000
43	-0.037192	0.028795	0.000000	0.000000
44	-0.037171	0.028788	0.000000	0.000000
45	-0.037150	0.028781	0.000000	0.000000
46	-0.037129	0.028774	0.000000	0.000000
47	-0.037108	0.028767	0.000000	0.000000
48	-0.037088	0.028761	0.000000	0.000000
49	-0.037067	0.028754	0.000000	0.000000
50	-0.037046	0.028747	0.000000	0.000000
51	-0.037020	0.028740	0.000000	0.000000
52	-0.036992	0.028732	0.000000	0.000000
53	-0.036965	0.028725	0.000000	0.000000
54	-0.036938	0.028717	0.000000	0.000000
55	-0.036910	0.028710	0.000000	0.000000
56	-0.036883	0.028702	0.000000	0.000000
57	-0.036856	0.028695	0.000000	0.000000
58	-0.036829	0.028687	0.000000	0.000000
59	-0.036802	0.028680	0.000000	0.000000
60	-0.036774	0.028672	0.000000	0.000000
61	-0.036747	0.028660	0.000000	0.000000
62	-0.036718	0.028647	0.000000	0.000000
63	-0.036690	0.028635	0.000000	0.000000
64	-0.036662	0.028622	0.000000	0.000000
65	-0.036634	0.028609	0.000000	0.000000
66	-0.036606	0.028596	0.000000	0.000000
67	-0.036578	0.028583	0.000000	0.000000
68	-0.036550	0.028570	0.000000	0.000000
69	-0.036522	0.028557	0.000000	0.000000
70	-0.036494	0.028544	0.000000	0.000000
71	-0.036463	0.028530	0.000000	0.000000
72	-0.036430	0.028515	0.000000	0.000000
73	-0.036398	0.028500	0.000000	0.000000
74	-0.036366	0.028485	0.000000	0.000000
75	-0.036334	0.028470	0.000000	0.000000
76	-0.036302	0.028455	0.000000	0.000000
77	-0.036269	0.028440	0.000000	0.000000
78	-0.036237	0.028425	0.000000	0.000000
79	-0.036205	0.028409	0.000000	0.000000
80	-0.036173	0.028394	0.000000	0.000000
81	-0.036138	0.028377	0.000000	0.000000
82	-0.036102	0.028359	0.000000	0.000000
83	-0.036066	0.028341	0.000000	0.000000
84	-0.036031	0.028322	0.000000	0.000000
85	-0.035995	0.028304	0.000000	0.000000
86	-0.035959	0.028286	0.000000	0.000000
87	-0.035924	0.028268	0.000000	0.000000
88	-0.035888	0.028250	0.000000	0.000000
89	-0.035852	0.028231	0.000000	0.000000
90	-0.035817	0.028213	0.000000	0.000000
91	-0.035779	0.028192	0.000000	0.000000
92	-0.035741	0.028170	0.000000	0.000000
93	-0.035702	0.028149	0.000000	0.000000
94	-0.035664	0.028127	0.000000	0.000000
95	-0.035626	0.028105	0.000000	0.000000
96	-0.035588	0.028083	0.000000	0.000000
97	-0.035550	0.028061	0.000000	0.000000
98	-0.035512	0.028040	0.000000	0.000000
99	-0.035474	0.028018	0.000000	0.000000
100	-0.035436	0.027996	0.000000	0.000000
101	-0.035396	0.027971	0.000000	0.000000
102	-0.035355	0.027945	0.000000	0.000000
103	-0.035314	0.027919	0.000000	0.000000
104	-0.035273	0.027894	0.000000	0.000000
105	-0.035233	0.027868	0.000000	0.000000
106	-0.035192	0.027842	0.000000	0.000000
107	-0.035152	0.027816	0.000000	0.000000
108	-0.035111	0.027790	0.000000	0.000000
109	-0.035071	0.027764	0.000000	0.000000
110	-0.035030	0.027738	0.000000	0.000000
111	-0.034985	0.027711	0.000000	0.000000
112	-0.034939	0.027684	0.000000	0.000000
113	-0.034893	0.027657	0.000000	0.000000
114	-0.034848	0.027630	0.000000	0.000000
115	-0.034802	0.027603	0.000000	0.000000
116	-0.034756	0.027576	0.000000	0.000000
117	-0.034710	0.027548	0.000000	0.000000
118	-0.034665	0.027521	0.000000	0.000000
119	-0.034619	0.027494	0.000000	0.000000
120	-0.034574	0.027466	0.000000	0.000000
121	-0.034526	0.027436	0.000000	0.000000
122	-0.034478	0.027405	0.000000	0.000000
123	-0.034429	0.027374	0.000000	0.000000
124	-0.034381	0.027344	0.000000	0.000000
125	-0.034333	0.027313	0.000000	0.000000
126	-0.034285	0.027282	0.000000	0.000000
127	-0.034237	0.027251	0.000000	0.000000
128	-0.034189	0.027220	0.000000	0.000000
129	-0.034141	0.027189	0.000000	0.000000
130	-0.034093	0.027158	0.000000	0.000000
131	-0.034042	0.027125	0.000000	0.000000
132	-0.033990	0.027091	0.000000	0.000000
133	-0.033938	0.027058	0.000000	0.000000
134	-0.033886	0.027024	0.000000	0.000000
135	-0.033834	0.026991	0.000000	0.000000
136	-0.033783	0.026957	0.000000	0.000000
137	-0.033731	0.026924	0.000000	0.000000
138	-0.033679	0.026890	0.000000	0.000000
139	-0.033627	0.026856	0.000000	0.000000
140	-0.033576	0.026823	0.000000	0.000000
141	-0.033522	0.026786	0.000000	0.000000
142	-0.033467	0.026750	0.000000	0.000000
143	-0.033413	0.026713	0.000000	0.000000
144	-0.033359	0.026676	0.000000	0.000000
145	-0.033304	0.026640	0.000000	0.000000
146	-0.033250	0.026603	0.000000	0.000000
147	-0.033196	0.026566	0.000000	0.000000
148	-0.033141	0.026529	0.000000	0.000000
149	-0.033087	0.026492	0.000000	0.000000
150	-0.033033	0.026456	0.000000	0.000000
151	-0.032977	0.026415	0.000000	0.000000
152	-0.032921	0.026374	0.000000	0.000000
153	-0.032866	0.026333	0.000000	0.000000
154	-0.032810	0.026292	0.000000	0.000000
155	-0.032754	0.026250	0.000000	0.000000
156	-0.032698	0.026209	0.000000	0.000000
157	-0.032643	0.026168	0.000000	0.000000
158	-0.032587	0.026127	0.000000	0.000000
159	-0.032531	0.026085	0.000000	0.000000
160	-0.032476	0.026044	0.000000	0.000000
161	-0.032416	0.026001	0.000000	0.000000
162	-0.032355	0.025959	0.000000	0.000000
163	-0.032294	0.025916	0.000000	0.000000
164	-0.032234	0.025873	0.000000	0.000000
165	-0.032173	0.025830	0.000000	0.000000
166	-0.032113	0.025788	0.000000	0.000000
167	-0.032052	0.025745	0.000000	0.000000
168	-0.031992	0.025702	0.000000	0.000000
169	-0.031931	0.025659	0.000000	0.000000
170	-0.031871	0.025616	0.000000	0.000000
171	-0.031809	0.025570	0.000000	0.000000
172	-0.031747	0.025524	0.000000	0.000000
173	-0.031685	0.025477	0.000000	0.000000
174	-0.031622	0.025430	0.000000	0.000000
175	-0.031560	0.025384	0.000000	0.000000
176	-0.031498	0.025337	0.000000	0.000000
177	-0.031436	0.025291	0.000000	0.000000
178	-0.031374	0.025244	0.000000	0.000000
179	-0.031312	0.025197	0.000000	0.000000
180	-0.031250	0.025151	0.000000	0.000000
181	-0.031183	0.025103	0.000000	0.000000
182	-0.031116	0.025055	0.000000	0.000000
183	-0.031049	0.025007	0.000000	0.000000
184	-0.030982	0.024960	0.000000	0.000000
185	-0.030915	0.024912	0.000000	0.000000
186	-0.030848	0.024864	0.000000	0.000000
187	-0.030781	0.024816	0.000000	0.000000
188	-0.030714	0.024768	0.000000	0.000000
189	-0.030647	0.024720	0.000000	0.000000
190	-0.030580	0.024672	0.000000	0.000000
191	-0.030512	0.024621	0.000000	0.000000
192	-0.030443	0.024569	0.000000	0.000000
193	-0.030375	0.024518	0.000000	0.000000
194	-0.030306	0.024466	0.000000	0.000000
195	-0.030238	0.024415	0.000000	0.000000
196	-0.030169	0.024363	0.000000	0.000000
197	-0.030101	0.024312	0.000000	0.000000
198	-0.030033	0.024260	0.000000	0.000000
199	-0.029964	0.024209	0.000000	0.000000
200	-0.029896	0.024157	0.000000	0.000000
201	-0.029825	0.024103	0.000000	0.000000
202	-0.029754	0.024048	0.000000	0.000000
203	-0.029683	0.023993	0.000000	0.000000
