# s	beta_x	beta_y	alpha_x	alpha_y	D_x	D_y	D_px	D_py	orbit_x	orbit_px	orbit_y	orbit_py
0.300000	11.839081	25.324280	-0.004102	-0.025469	2.608758	0.000000	0.003379	0.000000	0.000014	0.000017	0.000000	0.000000
0.601250	11.849218	25.343210	-0.029548	-0.037372	2.609771	0.000000	0.003379	0.000000	0.000019	0.000017	0.000000	0.000000
0.898573	11.874255	25.368927	-0.025549	-0.111313	2.610771	0.000000	-0.003022	0.000000	0.000024	0.000016	0.000000	0.000000
1.339533	12.049035	25.185513	-0.372311	0.525671	2.625685	0.000000	0.070765	0.000000	0.000031	0.000017	0.000000	0.000000
1.780493	12.535948	24.448771	-0.736082	1.138738	2.673283	0.000000	0.145358	0.000000	0.000039	0.000018	0.000000	0.000000
2.221453	13.357239	23.192222	-1.133483	1.699993	2.754107	0.000000	0.221605	0.000000	0.000047	0.000019	0.000000	0.000000
2.662413	14.550431	21.473038	-1.582669	2.183899	2.869076	0.000000	0.300377	0.000000	0.000056	0.000021	0.000000	0.000000
3.108373	16.190692	19.344240	-2.108442	2.569586	3.021375	0.000000	0.383059	0.000000	0.000066	0.000022	0.000000	0.000000
3.657433	18.293566	16.952775	-1.698826	1.811681	3.206416	0.000000	0.290016	0.000000	0.000077	0.000020	0.000000	0.000000
4.206493	19.877675	15.318263	-1.169212	1.182817	3.338882	0.000000	0.191828	0.000000	0.000087	0.000017	0.000000	0.000000
4.755553	20.831125	14.324279	-0.557010	0.638203	3.416424	0.000000	0.090238	0.000000	0.000096	0.000014	0.000000	0.000000
5.304613	21.086567	13.900025	0.094537	0.139047	3.437666	0.000000	-0.012952	0.000000	0.000103	0.000011	0.000000	0.000000
5.603185	21.067220	13.801937	0.025308	0.153192	3.436475	0.000000	-0.003978	0.000000	0.000106	0.000011	0.000000	0.000000
5.936519	21.055626	13.708048	0.009475	0.128474	3.435145	0.000000	-0.003978	0.000000	0.000110	0.000011	0.000000	0.000000
6.269852	21.054586	13.630639	-0.006357	0.103756	3.433815	0.000000	-0.003978	0.000000	0.000114	0.000011	0.000000	0.000000
6.604435	21.064157	13.569510	-0.022249	0.078945	3.432480	0.000000	-0.003978	0.000000	0.000118	0.000011	0.000000	0.000000
6.901758	21.081587	13.529121	-0.091398	0.092213	3.431294	0.000000	0.004978	0.000000	0.000121	0.000012	0.000000	0.000000
7.450818	20.822828	13.690179	0.559888	-0.387279	3.405732	0.000000	-0.097936	0.000000	0.000126	0.000008	0.000000	0.000000
7.999878	19.866461	14.389746	1.171627	-0.894356	3.324060	0.000000	-0.199112	0.000000	0.000129	0.000003	0.000000	0.000000
8.548938	18.280039	15.677649	1.700607	-1.465137	3.187728	0.000000	-0.296757	0.000000	0.000130	-0.000001	0.000000	0.000000
9.097998	16.175619	17.645624	2.109464	-2.140276	2.999153	0.000000	-0.389138	0.000000	0.000128	-0.000005	0.000000	0.000000
9.543958	14.534385	19.398863	1.583847	-1.774476	2.844001	0.000000	-0.307069	0.000000	0.000127	-0.000002	0.000000	0.000000
9.984918	13.340068	20.772689	1.134871	-1.329196	2.725924	0.000000	-0.228984	0.000000	0.000127	0.000002	0.000000	0.000000
10.425878	12.517439	21.725543	0.737745	-0.823439	2.641671	0.000000	-0.153506	0.000000	0.000128	0.000005	0.000000	0.000000
10.866838	12.028915	22.214071	0.374324	-0.280216	2.590283	0.000000	-0.079777	0.000000	0.000131	0.000008	0.000000	0.000000
11.309048	11.852033	22.215491	0.056927	0.221284	2.571157	0.000000	-0.013255	0.000000	0.000136	0.000011	0.000000	0.000000
11.606371	11.825664	22.088080	0.031759	0.207245	2.567213	0.000000	-0.013255	0.000000	0.000139	0.000011	0.000000	0.000000
12.086371	11.814678	21.900004	-0.008871	0.184580	2.560845	0.000000	-0.013255	0.000000	0.000144	0.000011	0.000000	0.000000
12.566371	11.842697	21.733686	-0.049502	0.161916	2.554477	0.000000	-0.013255	0.000000	0.000150	0.000011	0.000000	0.000000
13.046371	11.909721	21.589125	-0.090132	0.139251	2.548110	0.000000	-0.013255	0.000000	0.000155	0.000011	0.000000	0.000000
13.526371	12.015751	21.466323	-0.130763	0.116587	2.541742	0.000000	-0.013255	0.000000	0.000161	0.000011	0.000000	0.000000
14.007621	12.161215	21.365044	-0.171500	0.093863	2.535358	0.000000	-0.013255	0.000000	0.000166	0.000011	0.000000	0.000000
