
0.398500	13.219040	21.063447	-0.056389	0.029430	2.331162	0.000000	0.016543	0.000000	-0.001638	-0.000031	0.000000	0.000000
0.797000	13.276032	21.047539	-0.086225	0.009843	2.337766	0.000000	0.016472	0.000000	-0.001650	-0.000031	0.000000	0.000000
1.238119	13.515189	20.814839	-0.457973	0.515736	2.359426	0.000000	0.081728	0.000000	-0.001673	-0.000073	0.000000	0.000000
1.679237	14.090049	20.144297	-0.850099	0.998759	2.410063	0.000000	0.147891	0.000000	-0.001714	-0.000115	0.000000	0.000000
2.120356	15.026190	19.065648	-1.280051	1.437492	2.490237	0.000000	0.215696	0.000000	-0.001775	-0.000159	0.000000	0.000000
2.561474	16.365265	17.626724	-1.766961	1.812485	2.600840	0.000000	0.285894	0.000000	-0.001855	-0.000204	0.000000	0.000000
3.002593	18.166857	15.891327	-2.333888	2.108334	2.743097	0.000000	0.359475	0.000000	-0.001955	-0.000252	0.000000	0.000000
3.551991	20.496488	13.927028	-1.882302	1.487642	2.918644	0.000000	0.278260	0.000000	-0.002077	-0.000189	0.000000	0.000000
4.101389	22.255693	12.584603	-1.301532	0.969894	3.048156	0.000000	0.192248	0.000000	-0.002162	-0.000122	0.000000	0.000000
4.650787	23.323741	11.771156	-0.631440	0.519259	3.129399	0.000000	0.102923	0.000000	-0.002211	-0.000053	0.000000	0.000000
5.200185	23.627339	11.430399	0.081987	0.104554	3.160974	0.000000	0.011824	0.000000	-0.002221	0.000016	0.000000	0.000000
5.601685	23.567583	11.361082	0.065857	0.068571	3.165662	0.000000	0.011693	0.000000	-0.002214	0.000016	0.000000	0.000000
6.003185	23.521569	11.320275	0.048747	0.033065	3.170350	0.000000	0.011693	0.000000	-0.002208	0.000016	0.000000	0.000000
6.401685	23.489485	11.307966	0.031765	-0.002175	3.175004	0.000000	0.011693	0.000000	-0.002201	0.000016	0.000000	0.000000
6.800185	23.470939	11.323741	0.015745	-0.037878	3.179657	0.000000	0.011563	0.000000	-0.002194	0.000016	0.000000	0.000000
7.349583	23.063883	11.588550	0.720964	-0.446899	3.160716	0.000000	-0.080324	0.000000	-0.002167	0.000085	0.000000	0.000000
7.898981	21.904838	12.317106	1.376708	-0.886846	3.091566	0.000000	-0.170826	0.000000	-0.002101	0.000152	0.000000	0.000000
8.448379	20.073342	13.559828	1.937970	-1.388164	2.973400	0.000000	-0.258383	0.000000	-0.002000	0.000217	0.000000	0.000000
8.997778	17.695085	15.402717	2.366226	-1.985547	2.808254	0.000000	-0.341487	0.000000	-0.001864	0.000278	0.000000	0.000000
9.438896	15.862950	17.031873	1.804024	-1.695213	2.674295	0.000000	-0.266169	0.000000	-0.001752	0.000232	0.000000	0.000000
9.880015	14.488543	18.371655	1.323389	-1.330837	2.572805	0.000000	-0.194010	0.000000	-0.001659	0.000189	0.000000	0.000000
10.321133	13.510706	19.362656	0.901642	-0.907445	2.502659	0.000000	-0.124004	0.000000	-0.001584	0.000149	0.000000	0.000000
10.762252	12.885931	19.960924	0.520015	-0.443809	2.463079	0.000000	-0.055374	0.000000	-0.001527	0.000109	0.000000	0.000000
11.203370	12.586419	20.139926	0.161873	0.038938	2.453624	0.000000	0.012574	0.000000	-0.001488	0.000072	0.000000	0.000000
11.631941	12.462646	20.115684	0.126931	0.017626	2.458983	0.000000	0.012574	0.000000	-0.001457	0.000072	0.000000	0.000000
12.060513	12.368824	20.109710	0.091988	-0.003686	2.464341	0.000000	0.012574	0.000000	-0.001426	0.000072	0.000000	0.000000
12.489084	12.304952	20.122003	0.057046	-0.024998	2.469699	0.000000	0.012574	0.000000	-0.001395	0.000072	0.000000	0.000000
12.917656	12.271031	20.152564	0.022103	-0.046310	2.475057	0.000000	0.012574	0.000000	-0.001365	0.000072	0.000000	0.000000
13.346227	12.267061	20.201391	-0.012839	-0.067622	2.480415	0.000000	0.012574	0.000000	-0.001334	0.000072	0.000000	0.000000
13.774799	12.293042	20.268487	-0.047782	-0.088934	2.485774	0.000000	0.012574	0.000000	-0.001303	0.000072	0.000000	0.000000
14.203370	12.348972	20.353851	-0.082433	-0.110705	2.491132	0.000000	0.012515	0.000000	-0.001273	0.000072	0.000000	0.000000
14.644489	12.575585	20.234801	-0.433179	0.379591	2.511851	0.000000	0.081619	0.000000	-0.001248	0.000040	0.000000	0.000000
15.085607	13.118965	19.689043	-0.803209	0.853058	2.563237	0.000000	0.151629	0.000000	-0.001237	0.000009	0.000000	0.000000
15.526726	14.003298	18.740774	-1.208992	1.288699	2.645861	0.000000	0.223321	0.000000	-0.001240	-0.000022	0.000000	0.000000
15.967844	15.267947	17.432045	-1.668588	1.667194	2.760638	0.000000	0.297492	0.000000	-0.001257	-0.000054	0.000000	0.000000
16.408963	16.969204	15.820889	-2.203313	1.972560	2.908844	0.000000	0.375111	0.000000	-0.001288	-0.000086	0.000000	0.000000
16.958361	19.174605	13.996137	-1.787916	1.367921	3.091443	0.000000	0.288549	0.000000	-0.001324	-0.000045	0.000000	0.000000
17.507759	20.853119	12.780242	-1.249766	0.857955	3.225028	0.000000	0.197012	0.000000	-0.001337	-0.000003	0.000000	0.000000
18.057157	21.889506	12.089056	-0.625809	0.407365	3.307294	0.000000	0.102079	0.000000	-0.001327	0.000039	0.000000	0.000000
18.606555	22.212607	11.874744	0.041120	-0.015035	3.336826	0.000000	0.005387	0.000000	-0.001294	0.000080	0.000000	0.000000
19.076222	22.183426	11.907730	0.020475	-0.054896	3.339280	0.000000	0.005306	0.000000	-0.001256	0.000080	0.000000	0.000000
19.545888	22.174141	11.977876	-0.000706	-0.094457	3.341734	0.000000	0.005306	0.000000	-0.001218	0.000080	0.000000	0.000000
20.015555	22.184752	12.085183	-0.021887	-0.134018	3.344189	0.000000	0.005306	0.000000	-0.001180	0.000080	0.000000	0.000000
20.206555	22.205972	12.133329	-0.072828	-0.126957	3.346032	0.000000	0.011683	0.000000	-0.001165	0.000078	0.000000	0.000000
20.755953	21.917512	12.509791	0.594925	-0.562212	3.325689	0.000000	-0.085449	0.000000	-0.001112	0.000114	0.000000	0.000000
21.305351	20.913669	13.383033	1.221842	-1.036385	3.252294	0.000000	-0.181109	0.000000	-0.001040	0.000148	0.000000	0.000000
21.854749	19.263351	14.813506	1.764879	-1.582299	3.127110	0.000000	-0.273646	0.000000	-0.000950	0.000179	0.000000	0.000000
22.404148	17.079857	16.900232	2.186746	-2.237746	2.952296	0.000000	-0.361465	0.000000	-0.000844	0.000207	0.000000	0.000000
22.845266	15.393087	18.740825	1.651937	-1.919942	2.810288	0.000000	-0.282714	0.000000	-0.000757	0.000187	0.000000	0.000000
23.286385	14.143580	20.262792	1.191227	-1.517539	2.702259	0.000000	-0.207199	0.000000	-0.000678	0.000169	0.000000	0.000000
23.727503	13.275717	21.398621	0.783541	-1.047818	2.627010	0.000000	-0.133984	0.000000	-0.000607	0.000153	0.000000	0.000000
24.168622	12.750869	22.097926	0.410733	-0.531612	2.583706	0.000000	-0.062256	0.000000	-0.000543	0.000139	0.000000	0.000000
24.609740	12.545675	22.329679	0.056317	0.007942	2.571866	0.000000	0.008757	0.000000	-0.000485	0.000126	0.000000	0.000000
25.011240	12.513342	22.330521	0.024213	-0.010040	2.575332	0.000000	0.008757	0.000000	-0.000434	0.000126	0.000000	0.000000
25.412740	12.506790	22.345803	-0.007892	-0.028022	2.578797	0.000000	0.008757	0.000000	-0.000384	0.000126	0.000000	0.000000
25.712240	12.518689	22.366605	-0.031841	-0.041435	2.581382	0.000000	0.008757	0.000000	-0.000346	0.000126	0.000000	0.000000
26.209740	12.558402	22.439912	-0.028930	-0.139905	2.584466	0.000000	-0.000026	0.000000	-0.000283	0.000127	0.000000	0.000000
26.650859	12.739498	22.322391	-0.383084	0.405335	2.600137	0.000000	0.071381	0.000000	-0.000229	0.000120	0.000000	0.000000
27.091977	13.239390	21.730005	-0.754304	0.932606	2.647455	0.000000	0.143580	0.000000	-0.000177	0.000115	0.000000	0.000000
27.533096	14.080343	20.689023	-1.159118	1.418516	2.726944	0.000000	0.217373	0.000000	-0.000127	0.000112	0.000000	0.000000
27.974214	15.299811	19.245614	-1.615554	1.841509	2.839488	0.000000	0.293579	0.000000	-0.000078	0.000109	0.000000	0.000000
28.415333	16.952104	17.463799	-2.143960	2.182842	2.986336	0.000000	0.373048	0.000000	-0.000031	0.000108	0.000000	0.000000
28.964731	19.088833	15.440192	-1.722816	1.521611	3.167039	0.000000	0.284037	0.000000	0.000029	0.000108	0.000000	0.000000
29.514129	20.694737	14.081452	-1.183321	0.965720	3.297423	0.000000	0.190128	0.000000	0.000087	0.000106	0.000000	0.000000
30.063527	21.659494	13.293517	-0.562531	0.476686	3.375239	0.000000	0.092940	0.000000	0.000145	0.000102	0.000000	0.000000
30.612925	21.916821	13.021840	0.096913	0.020649	3.399144	0.000000	-0.005851	0.000000	0.000199	0.000097	0.000000	0.000000
31.012925	21.846724	13.017589	0.078410	-0.010052	3.396770	0.000000	-0.005838	0.000000	0.000238	0.000097	0.000000	0.000000
31.412925	21.791365	13.037923	0.059988	-0.040783	3.394396	0.000000	-0.005838	0.000000	0.000277	0.000097	0.000000	0.000000
31.812925	21.750743	13.082842	0.041566	-0.071513	3.392022	0.000000	-0.005838	0.000000	0.000315	0.000097	0.000000	0.000000
32.212925	21.724860	13.152345	0.023001	-0.102140	3.389648	0.000000	-0.005816	0.000000	0.000354	0.000097	0.000000	0.000000
32.762323	21.340623	13.516866	0.672405	-0.565158	3.359332	0.000000	-0.104214	0.000000	0.000404	0.000085	0.000000	0.000000
33.311721	20.264202	14.408632	1.275626	-1.067317	3.275379	0.000000	-0.200815	0.000000	0.000447	0.000071	0.000000	0.000000
33.861119	18.569534	15.889397	1.791223	-1.643386	3.139238	0.000000	-0.293951	0.000000	0.000482	0.000057	0.000000	0.000000
34.410518	16.373035	18.061705	2.183771	-2.333258	2.953256	0.000000	-0.382018	0.000000	0.000509	0.000041	0.000000	0.000000
34.851636	14.683007	19.974112	1.661296	-1.985619	2.802169	0.000000	-0.303481	0.000000	0.000530	0.000054	0.000000	0.000000
35.292755	13.420002	21.539345	1.212484	-1.549514	2.684971	0.000000	-0.228256	0.000000	0.000557	0.000068	0.000000	0.000000
35.733873	12.527767	22.687951	0.817674	-1.044652	2.600362	0.000000	-0.155565	0.000000	0.000590	0.000082	0.000000	0.000000
36.174992	11.966563	23.368962	0.459281	-0.493432	2.547402	0.000000	-0.084601	0.000000	0.000630	0.000098	0.000000	0.000000
36.616110	11.711397	23.552152	0.121193	0.079949	2.525502	0.000000	-0.014546	0.000000	0.000676	0.000114	0.000000	0.000000
37.016110	11.628306	23.495029	0.086536	0.062857	2.519638	0.000000	-0.014546	0.000000	0.000722	0.000114	0.000000	0.000000
37.416110	11.572939	23.451581	0.051880	0.045765	2.513774	0.000000	-0.014546	0.000000	0.000768	0.000114	0.000000	0.000000
37.816110	11.545298	23.421806	0.017223	0.028673	2.507910	0.000000	-0.014546	0.000000	0.000813	0.000114	0.000000	0.000000
38.216110	11.545382	23.405705	-0.017618	0.011993	2.502047	0.000000	-0.014506	0.000000	0.000859	0.000114	0.000000	0.000000
38.657229	11.706556	23.143831	-0.349065	0.579456	2.510866	0.000000	0.054769	0.000000	0.000914	0.000136	0.000000	0.000000
39.098347	12.165913	22.390830	-0.696070	1.121217	2.550340	0.000000	0.124652	0.000000	0.000979	0.000160	0.000000	0.000000
39.539466	12.943923	21.180102	-1.074090	1.613235	2.620907	0.000000	0.195920	0.000000	0.001055	0.000186	0.000000	0.000000
39.980584	14.075255	19.565365	-1.499971	2.033677	2.723351	0.000000	0.269363	0.000000	0.001143	0.000213	0.000000	0.000000
40.421703	15.610321	17.618261	-1.991924	2.363019	2.858811	0.000000	0.345657	0.000000	0.001244	0.000243	0.000000	0.000000
40.971101	17.601329	15.410372	-1.611013	1.678715	3.025541	0.000000	0.260844	0.000000	0.001366	0.000202	0.000000	0.000000
41.520499	19.110171	13.886606	-1.119376	1.110669	3.144392	0.000000	0.171531	0.000000	0.001465	0.000158	0.000000	0.000000
42.069897	20.033137	12.941435	-0.550797	0.619544	3.213313	0.000000	0.079258	0.000000	0.001539	0.000110	0.000000	0.000000
42.619295	20.306782	12.509403	0.055646	0.171326	3.231115	0.000000	-0.014383	0.000000	0.001586	0.000061	0.000000	0.000000
43.085795	20.266169	12.367133	0.032007	0.133291	3.224421	0.000000	-0.014288	0.000000	0.001615	0.000061	0.000000	0.000000
43.552295	20.247055	12.260682	0.008965	0.094900	3.217727	0.000000	-0.014288	0.000000	0.001643	0.000061	0.000000	0.000000
44.018795	20.249440	12.190050	-0.014077	0.056509	3.211033	0.000000	-0.014288	0.000000	0.001672	0.000061	0.000000	0.000000
44.485295	20.273323	12.155236	-0.037119	0.018118	3.204340	0.000000	-0.014288	0.000000	0.001700	0.000061	0.000000	0.000000
44.951795	20.318704	12.156241	-0.060162	-0.020273	3.197646	0.000000	-0.014288	0.000000	0.001729	0.000061	0.000000	0.000000
45.418295	20.385584	12.193066	-0.083204	-0.058664	3.190952	0.000000	-0.014288	0.000000	0.001757	0.000061	0.000000	0.000000
45.619295	20.432129	12.213335	-0.133190	-0.051241	3.188935	0.000000	-0.008032	0.000000	0.001770	0.000064	0.000000	0.000000
46.168693	20.240698	12.506724	0.479633	-0.485832	3.159151	0.000000	-0.100162	0.000000	0.001790	0.000008	0.000000	0.000000
46.718091	19.390179	13.293313	1.059493	-0.954079	3.079183	0.000000	-0.190563	0.000000	0.001779	-0.000048	0.000000	0.000000
47.267489	17.939030	14.627588	1.566532	-1.488415	2.950410	0.000000	-0.277677	0.000000	0.001737	-0.000103	0.000000	0.000000
47.816888	15.986996	16.601970	1.965898	-2.125849	2.775054	0.000000	-0.359999	0.000000	0.001666	-0.000157	0.000000	0.000000
48.258006	14.476325	18.344850	1.470220	-1.809349	2.632735	0.000000	-0.285927	0.000000	0.001606	-0.000116	0.000000	0.000000
48.699125	13.373495	19.770933	1.039012	-1.411459	2.522425	0.000000	-0.214849	0.000000	0.001564	-0.000076	0.000000	0.000000
49.140243	12.629358	20.816930	0.654104	-0.950926	2.442898	0.000000	-0.146158	0.000000	0.001539	-0.000037	0.000000	0.000000
49.581362	12.210754	21.436419	0.298342	-0.448190	2.393270	0.000000	-0.079090	0.000000	0.001531	0.000002	0.000000	0.000000
50.022480	12.099030	21.601905	-0.044474	0.075047	2.372990	0.000000	-0.012832	0.000000	0.001540	0.000040	0.000000	0.000000
50.493147	12.159241	21.541574	-0.083452	0.053136	2.366932	0.000000	-0.012832	0.000000	0.001559	0.000040	0.000000	0.000000
50.963813	12.256143	21.501868	-0.122430	0.031225	2.360873	0.000000	-0.012832	0.000000	0.001578	0.000040	0.000000	0.000000
51.434480	12.389737	21.482787	-0.161409	0.009314	2.354814	0.000000	-0.012832	0.000000	0.001597	0.000040	0.000000	0.000000
