# s	beta_x	beta_y	alpha_x	alpha_y	D_x	D_y	D_px	D_py	orbit_x	orbit_px	orbit_y	orbit_py
0.300000	11.838663	24.938479	-0.013492	-0.028003	2.617719	0.000000	-0.000335	0.000000	-0.000100	0.000087	0.000000	0.000000
0.601250	11.854459	24.958993	-0.038943	-0.040092	2.617591	0.000000	-0.000335	0.000000	-0.000074	0.000087	0.000000	0.000000
0.898573	11.885084	24.986381	-0.034903	-0.113294	2.617466	0.000000	-0.006757	0.000000	-0.000048	0.000088	0.000000	0.000000
1.339533	12.068304	24.809175	-0.382146	0.513629	2.630738	0.000000	0.067181	0.000000	-0.000009	0.000087	0.000000	0.000000
1.780493	12.564278	24.087305	-0.746849	1.117183	2.676752	0.000000	0.141883	0.000000	0.000029	0.000087	0.000000	0.000000
2.221453	13.395666	22.853615	-1.145674	1.669906	2.756031	0.000000	0.218201	0.000000	0.000067	0.000088	0.000000	0.000000
2.662413	14.600453	21.164236	-1.596843	2.146649	2.869477	0.000000	0.297002	0.000000	0.000107	0.000091	0.000000	0.000000
3.108373	16.254504	19.071253	-2.125273	2.526856	3.020241	0.000000	0.379675	0.000000	0.000148	0.000094	0.000000	0.000000
3.657433	18.375454	16.720647	-1.714682	1.779551	3.203403	0.000000	0.286698	0.000000	0.000198	0.000088	0.000000	0.000000
4.206493	19.975945	15.116668	-1.182971	1.159001	3.334045	0.000000	0.188637	0.000000	0.000245	0.000081	0.000000	0.000000
4.755553	20.942920	14.145070	-0.567699	0.621004	3.409851	0.000000	0.087232	0.000000	0.000287	0.000073	0.000000	0.000000
5.304613	21.208076	13.736649	0.087674	0.127239	3.429477	0.000000	-0.015720	0.000000	0.000324	0.000063	0.000000	0.000000
5.603185	21.192929	13.645964	0.018319	0.140708	3.427432	0.000000	-0.006784	0.000000	0.000343	0.000063	0.000000	0.000000
5.936519	21.185961	13.560463	0.002585	0.115797	3.425150	0.000000	-0.006784	0.000000	0.000364	0.000063	0.000000	0.000000
6.269852	21.189482	13.491569	-0.013149	0.090886	3.422868	0.000000	-0.006784	0.000000	0.000385	0.000063	0.000000	0.000000
6.604435	21.203565	13.439117	-0.028941	0.065882	3.420577	0.000000	-0.006784	0.000000	0.000407	0.000063	0.000000	0.000000
6.901758	21.224947	13.406547	-0.098234	0.078578	3.418541	0.000000	0.002116	0.000000	0.000425	0.000065	0.000000	0.000000
7.450818	20.971009	13.580729	0.558025	-0.397685	3.391499	0.000000	-0.100361	0.000000	0.000457	0.000050	0.000000	0.000000
7.999878	20.013888	14.290301	1.174869	-0.902275	3.308606	0.000000	-0.201058	0.000000	0.000480	0.000035	0.000000	0.000000
8.548938	18.421191	15.585807	1.708724	-1.471133	3.171331	0.000000	-0.298188	0.000000	0.000495	0.000019	0.000000	0.000000
9.097998	16.305422	17.559523	2.121882	-2.144779	2.982109	0.000000	-0.390028	0.000000	0.000502	0.000003	0.000000	0.000000
9.543958	14.654639	19.318268	1.592903	-1.782261	2.826455	0.000000	-0.308405	0.000000	0.000506	0.000016	0.000000	0.000000
9.984918	13.453644	20.700282	1.141011	-1.339891	2.707678	0.000000	-0.230781	0.000000	0.000516	0.000029	0.000000	0.000000
10.425878	12.626779	21.663681	0.741249	-0.836555	2.622513	0.000000	-0.155785	0.000000	0.000532	0.000043	0.000000	0.000000
10.866838	12.136266	22.164631	0.375354	-0.295157	2.569990	0.000000	-0.082563	0.000000	0.000554	0.000057	0.000000	0.000000
11.309048	11.959556	22.179824	0.055670	0.205498	2.549491	0.000000	-0.016501	0.000000	0.000582	0.000070	0.000000	0.000000
11.606371	11.933867	22.061779	0.030732	0.191527	2.544564	0.000000	-0.016501	0.000000	0.000603	0.000070	0.000000	0.000000
12.086371	11.923689	21.888740	-0.009527	0.168971	2.536610	0.000000	-0.016501	0.000000	0.000637	0.000070	0.000000	0.000000
12.566371	11.952160	21.737354	-0.049787	0.146416	2.528656	0.000000	-0.016501	0.000000	0.000670	0.000070	0.000000	0.000000
13.046371	12.019280	21.607621	-0.090047	0.123861	2.520702	0.000000	-0.016501	0.000000	0.000704	0.000070	0.000000	0.000000
13.526371	12.125049	21.499541	-0.130306	0.101306	2.512748	0.000000	-0.016501	0.000000	0.000737	0.000070	0.000000	0.000000
14.007621	12.269895	21.412918	-0.170671	0.078692	2.504773	0.000000	-0.016501	0.000000	0.000771	0.000070	0.000000	0.000000
