0.000000000000000000e+00,0.000000000000000000e+00
6.258133104702990669e-05,7.831452473856310341e-05
1.250224608050817517e-04,1.560107870238666423e-04
1.872624779876962413e-04,2.330147585669053913e-04
2.492405014604349902e-04,3.092557735893630656e-04
3.108964818911157287e-04,3.846644605083581738e-04
3.721712008989352082e-04,4.591722435182574668e-04
4.330062701377149800e-04,5.327158862970573497e-04
4.933417253859067285e-04,6.052329420505109855e-04
5.531224393471331855e-04,6.766625090633669477e-04
6.123428192554570800e-04,7.470216510850100728e-04
6.709350540737120871e-04,8.161965924123095730e-04
7.288172344188742708e-04,8.841326145912289675e-04
7.859338038972956807e-04,9.507785638862157121e-04
8.422308224116679736e-04,1.016086516274009467e-03
8.976559643904891486e-04,1.080009832382916330e-03
9.521561262830865362e-04,1.142505757886792860e-03
1.005679816503071960e-03,1.203532828582534828e-03
1.058177153574418796e-03,1.263051522120777013e-03
1.109598270965214076e-03,1.321026209771158661e-03
1.159895705756278919e-03,1.377421260559119186e-03
1.209022006875088741e-03,1.432204292108509979e-03
1.256931326839340292e-03,1.485345523480038508e-03
1.303579419874033134e-03,1.536816477387196707e-03
1.348923640046378230e-03,1.586590631969707387e-03
1.392919754611695671e-03,1.634642772470543863e-03
1.435529108769801384e-03,1.681022511045989929e-03
1.476809232178766381e-03,1.725676836220254922e-03
1.516707102136081661e-03,1.768547602147537215e-03
1.555104759655581139e-03,1.809617521460752960e-03
1.591988299740953973e-03,1.848869320539112777e-03
1.627435663904063879e-03,1.886286505193110474e-03
1.661277656315124493e-03,1.921855656919948651e-03
1.693481014670267324e-03,1.955564176600817650e-03
1.724015862362438586e-03,1.987403628437906748e-03
1.752850642780765054e-03,2.017359257156002474e-03
1.779958877245405328e-03,2.045420632620669876e-03
1.805327603415403815e-03,2.071579866967352985e-03
1.828919113371054762e-03,2.095829092341024158e-03
1.850708890553922010e-03,2.118160461192785792e-03
1.870675437272659733e-03,2.138569300923602763e-03
1.888800205054408290e-03,2.157049067622528529e-03
1.905367365516888716e-03,2.173595131411446349e-03
1.920267043428458987e-03,2.188204146038089624e-03
1.933215727375308269e-03,2.200871525421306367e-03
1.944198101245905820e-03,2.211595229409819494e-03
1.953201405112912729e-03,2.220372609317996637e-03
1.960214918861145211e-03,2.227201038939967837e-03
1.965230992728455965e-03,2.232079807612884648e-03
1.968242468913008938e-03,2.235006965417994131e-03
1.969246805842039816e-03,2.235983109147316600e-03
1.969246805842039816e-03,2.235983109147316600e-03
1.968242468913008938e-03,2.235006965417994131e-03
1.965230992728455965e-03,2.232079807612884648e-03
1.960214918861145211e-03,2.227201038939967837e-03
1.953201405112912729e-03,2.220372609317996637e-03
1.944198101245905820e-03,2.211595229409819494e-03
1.933215727375308269e-03,2.200871525421306367e-03
1.920267043428458987e-03,2.188204146038089624e-03
1.905367365516888716e-03,2.173595131411446349e-03
1.888800205054408290e-03,2.157049067622528529e-03
1.870675437272659733e-03,2.138569300923602763e-03
1.850708890553922010e-03,2.118160461192785792e-03
1.828919113371054762e-03,2.095829092341024158e-03
1.805327603415403815e-03,2.071579866967352985e-03
1.779958877245405328e-03,2.045420632620669876e-03
1.752850642780765054e-03,2.017359257156002474e-03
1.724015862362438586e-03,1.987403628437906748e-03
1.693481014670267324e-03,1.955564176600817650e-03
1.661277656315124493e-03,1.921855656919948651e-03
1.627435663904063879e-03,1.886286505193110474e-03
1.591988299740953973e-03,1.848869320539112777e-03
1.555104759655581139e-03,1.809617521460752960e-03
1.516707102136081661e-03,1.768547602147537215e-03
1.476809232178766381e-03,1.725676836220254922e-03
1.435529108769801384e-03,1.681022511045989929e-03
1.392919754611695671e-03,1.634642772470543863e-03
1.348923640046378230e-03,1.586590631969707387e-03
1.303579419874033134e-03,1.536816477387196707e-03
1.256931326839340292e-03,1.485345523480038508e-03
1.209022006875088741e-03,1.432204292108509979e-03
1.159895705756278919e-03,1.377421260559119186e-03
1.109598270965214076e-03,1.321026209771158661e-03
1.058177153574418796e-03,1.263051522120777013e-03
1.005679816503071960e-03,1.203532828582534828e-03
9.521561262830865362e-04,1.142505757886792860e-03
8.976559643904891486e-04,1.080009832382916330e-03
8.422308224116679736e-04,1.016086516274009467e-03
7.859338038972956807e-04,9.507785638862157121e-04
7.288172344188742708e-04,8.841326145912289675e-04
6.709350540737120871e-04,8.161965924123095730e-04
6.123428192554570800e-04,7.470216510850100728e-04
5.531224393471331855e-04,6.766625090633669477e-04
4.933417253859067285e-04,6.052329420505109855e-04
4.330062701377149800e-04,5.327158862970573497e-04
3.721712008989352082e-04,4.591722435182574668e-04
3.108964818911157287e-04,3.846644605083581738e-04
2.492405014604349902e-04,3.092557735893630656e-04
1.872624779876962413e-04,2.330147585669053913e-04
1.250224608050817517e-04,1.560107870238666423e-04
6.258133104702990669e-05,7.831452473856310341e-05
0.000000000000000000e+00,0.000000000000000000e+00
